"gene"	"out"	"MP"
"Slc45a4"	1.49175663946057	"MP5"
"Prorsd1"	1.49161814291098	"MP5"
"Psmb2"	1.49089483485854	"MP5"
"Tm9sf2"	1.48981759719969	"MP5"
"Gm20732"	1.48957532818857	"MP5"
"Mib1"	1.48833496218781	"MP5"
"Fap"	1.4839116141727	"MP5"
"Yipf3"	1.48254503028819	"MP5"
"Snx11"	1.48126578291412	"MP5"
"B630005N14Rik"	1.48111400015369	"MP5"
"Hmg20b"	1.47981128093933	"MP5"
"Cnot8"	1.47813676311653	"MP5"
"Ammecr1l"	1.47672934975554	"MP5"
"Galm"	1.47551217960872	"MP5"
"Chn2"	1.47504419921164	"MP5"
"Tsg101"	1.47470464915958	"MP5"
"Rps26"	1.47441568555151	"MP5"
"Tpr"	1.47303390724105	"MP5"
"2010111I01Rik"	1.46989283408387	"MP5"
"Zc3h10"	1.46961140837815	"MP5"
"Arrdc1"	1.4694903294489	"MP5"
"Jade1"	1.46533797124298	"MP5"
"Adam10"	1.46516873143737	"MP5"
"Ube2f"	1.46499442960604	"MP5"
"Rnf146"	1.46483358940847	"MP5"
"Cnbd2"	1.46438294110067	"MP5"
"Tada3"	1.46416278137039	"MP5"
"Zyg11b"	1.46387620816885	"MP5"
"Dvl2"	1.46342147676651	"MP5"
"Lrwd1"	1.46280513686318	"MP5"
"Tcf20"	1.46100826471488	"MP5"
"Anapc11"	1.45982316380329	"MP5"
"Pcgf5"	1.45696755269254	"MP5"
"Ube2g1"	1.45691173022973	"MP5"
"Polr2g"	1.4549460946888	"MP5"
"Athl1"	1.45281990546182	"MP5"
"Necap1"	1.44911870740692	"MP5"
"Slc7a5"	1.44657926863818	"MP5"
"Sgms1"	1.44629395055378	"MP5"
"Rnaseh2a"	1.44506479403999	"MP5"
"Ap3m1"	1.44464907136086	"MP5"
"Txndc9"	1.44053946705198	"MP5"
"Gm26887"	1.43904228583554	"MP5"
"March1"	1.43822020125035	"MP5"
"Dcun1d3"	1.43765463412568	"MP5"
"Ubac2"	1.4376421611997	"MP5"
"Hhex"	1.4375820961653	"MP5"
"Tmem167"	1.4374024137966	"MP5"
"Sec61a1"	1.436840897669	"MP5"
"Parp12"	1.43596089137938	"MP5"
"Depdc7"	1.4358000859086	"MP5"
"Gm17231"	1.43528791264105	"MP5"
"Ankrd16"	1.43443612354872	"MP5"
"Arfrp1"	1.43380674408993	"MP5"
"Rxrb"	1.4332044374513	"MP5"
"Nucb1"	1.43290340526453	"MP5"
"Fkbp5"	1.43209031653623	"MP5"
"Ddx26b"	1.43193954909352	"MP5"
"Mysm1"	1.42988309426196	"MP5"
"Txndc11"	1.42975616978734	"MP5"
"Eif4e2"	1.42904694844909	"MP5"
"2310011J03Rik"	1.42719347258696	"MP5"
"Frmd8os"	1.42692009458379	"MP5"
"Ano10"	1.42529425208267	"MP5"
"Igsf8"	1.42080961202296	"MP5"
"Tlr8"	1.41975321516972	"MP5"
"Stub1"	1.41787715993484	"MP5"
"Rps6kb1"	1.41637907900012	"MP5"
"Cnot11"	1.41277817211433	"MP5"
"Ccm2"	1.41166156186694	"MP5"
"Itgb1"	1.41159191148375	"MP5"
"Vps8"	1.41122790539088	"MP5"
"Mppe1"	1.40957518608818	"MP5"
"Tnrc6a"	1.40886638505078	"MP5"
"Ttc39a"	1.40704298153046	"MP5"
"Tmem219"	1.40673217283132	"MP5"
"Gm42917"	1.40672200610032	"MP5"
"Fer"	1.40663442217129	"MP5"
"Zbtb7a"	1.40602790434288	"MP5"
"Mrpl45"	1.40538834324381	"MP5"
"Pla2g15"	1.40495520861921	"MP5"
"Spryd3"	1.40314210483545	"MP5"
"Spcs1"	1.40195211240444	"MP5"
"Cnot10"	1.40114160541577	"MP5"
"Lgmn"	1.3970902866032	"MP5"
"Lrig2"	1.39678741071243	"MP5"
"Plpp5"	1.39479184506711	"MP5"
"Rmnd5a"	1.39454701269707	"MP5"
"Ppp6r1"	1.39375285411861	"MP5"
"Usb1"	1.39352744441272	"MP5"
"Arsa"	1.39235312838573	"MP5"
"Cryzl1"	1.39117470613408	"MP5"
"Nfyb"	1.39036159470507	"MP5"
"Ermard"	1.38858221832567	"MP5"
"Lhx1"	1.38536615290733	"MP5"
"Sirt1"	1.38471685539835	"MP5"
"Csnk2b"	1.38356187694039	"MP5"
"Aph1b"	1.38150072128549	"MP5"
"Epha1"	1.37563278500132	"MP5"
"Abhd13"	1.37394495602549	"MP5"
"Rnf4"	1.37307239783972	"MP5"
"Wdr82"	1.37188911089098	"MP5"
"1110065P20Rik"	1.37117720740343	"MP5"
"Kdm1a"	1.36618337918492	"MP5"
"Sec24c"	1.3657934044229	"MP5"
"Tmem183a"	1.36490759803937	"MP5"
"Wdr20"	1.36407713733375	"MP5"
"Myl2"	1.36145275609119	"MP5"
"Slc35a4"	1.3584081003916	"MP5"
"Gm42670"	1.35691235213785	"MP5"
"Lypla1"	1.3568042792416	"MP5"
"Slc39a7"	1.35581676706398	"MP5"
"Rfc2"	1.35491474481082	"MP5"
"Supt5"	1.35447844436547	"MP5"
"Hivep1"	1.35446221523029	"MP5"
"9030624J02Rik"	1.35264921936714	"MP5"
"Ccdc146"	1.35261802226399	"MP5"
"Capns1"	1.35202371006262	"MP5"
"RP24-159C12.10"	1.35063146783244	"MP5"
"Ldlrad4"	1.34971708073216	"MP5"
"Rgs18"	1.34952991195727	"MP5"
"Stim1"	1.34921086813747	"MP5"
"Fundc1"	1.34841300195896	"MP5"
"Cpsf4"	1.34698717335708	"MP5"
"Plekhg2"	1.34389741689763	"MP5"
"Sap30bp"	1.34317592047525	"MP5"
"Nup54"	1.3402845416997	"MP5"
"Dcakd"	1.33904170963418	"MP5"
"Tab3"	1.33804090788707	"MP5"
"Agbl4"	1.33703366944654	"MP5"
"Gabpa"	1.33565571364033	"MP5"
"Ivns1abp"	1.33461519312131	"MP5"
"Mrpl54"	1.33191488524556	"MP5"
"Rps27rt"	1.3319004345095	"MP5"
"Gxylt1"	1.33143645403393	"MP5"
"Arl13b"	1.33030102997119	"MP5"
"Aagab"	1.32650249767252	"MP5"
"Fam53c"	1.32568750242226	"MP5"
"Slc4a7"	1.32368217136667	"MP5"
"Il2rg"	1.32065431821052	"MP5"
"Naaa"	1.32063088400418	"MP5"
"Ufd1l"	1.32061996840992	"MP5"
"Gm5577"	1.31883016869141	"MP5"
"Apobec1"	1.31418804752155	"MP5"
"Gltp"	1.31295539053002	"MP5"
"Nemf"	1.31286676345673	"MP5"
"Zfp951"	1.31172993431095	"MP5"
"Nsd1"	1.3114880990649	"MP5"
"Anapc2"	1.31105152831095	"MP5"
"Tor2a"	1.31024059189521	"MP5"
"Ppp3r1"	1.30776265106082	"MP5"
"Gpr65"	1.30752145722406	"MP5"
"Sfxn3"	1.30542332359185	"MP5"
"Trappc2l"	1.30375275652622	"MP5"
"Plk2"	1.30110311338382	"MP5"
"Rnasek"	1.30071970479636	"MP5"
"B230217C12Rik"	1.29900674303027	"MP5"
"Bloc1s3"	1.29812500619559	"MP5"
"Cenpa"	1.29811925908251	"MP5"
"Tlr7"	1.29657173095894	"MP5"
"Plod3"	1.29551038223501	"MP5"
"Gm29264"	1.29514027938518	"MP5"
"Ttc17"	1.29484499937001	"MP5"
"Rps28"	1.29409663661765	"MP5"
"G3bp1"	1.29252428636575	"MP5"
"Syvn1"	1.2922153339182	"MP5"
"Gm16587"	1.29204947330413	"MP5"
"mt-Nd3"	1.29174958183193	"MP5"
"Pomk"	1.29077623143171	"MP5"
"Ugt8a"	1.28577470307148	"MP5"
"Chrna9"	1.28522325323245	"MP5"
"Cyb5r3"	1.28452496817629	"MP5"
"Airn"	1.2845154483787	"MP5"
"Mrpl17"	1.28371340720479	"MP5"
"Zfp869"	1.28310130363325	"MP5"
"Upf1"	1.28270888952779	"MP5"
"Synrg"	1.28123920670723	"MP5"
"Gm14966"	1.28083536684174	"MP5"
"1810009A15Rik"	1.27971566968223	"MP5"
"Golga2"	1.27959385228617	"MP5"
"Ppm1m"	1.2780949964561	"MP5"
"AU019823"	1.27733682537698	"MP5"
"Cep170"	1.27382584847162	"MP5"
"Ssr1"	1.27362070487907	"MP5"
"Kmt2b"	1.2710174720902	"MP5"
"Sp3"	1.26913058418162	"MP5"
"Fam234b"	1.26861961523957	"MP5"
"Plekhg3"	1.26771168754094	"MP5"
"Tmed8"	1.26473078597235	"MP5"
"Gm20406"	1.26402820359297	"MP5"
"Haao"	1.26389879483807	"MP5"
"Usp12"	1.26385209617346	"MP5"
"Srd5a3"	1.2623701813139	"MP5"
"Nlrc5"	1.26162149753665	"MP5"
"Uap1"	1.25960974690321	"MP5"
"Rmdn1"	1.25919440205843	"MP5"
"2900060B14Rik"	1.25852797614118	"MP5"
"Dbi"	1.25838631382875	"MP5"
"Celf1"	1.25752394491092	"MP5"
"Rpl13a"	1.25670860340017	"MP5"
"Trappc10"	1.2550076643855	"MP5"
"Gm11827"	1.25150430807349	"MP5"
"Rps6ka3"	1.25056039272991	"MP5"
"Gm11592"	1.24923204512462	"MP5"
"Ikbkap"	1.24899044351089	"MP5"
"Ikzf1"	1.24871961869385	"MP5"
"Trappc5"	1.24798300826792	"MP5"
"A830082K12Rik"	1.24659748988285	"MP5"
"Gm26719"	1.24632274930349	"MP5"
"Gspt2"	1.24582759736783	"MP5"
"Erf"	1.24574468490565	"MP5"
"Gm14548"	1.24514517853436	"MP5"
"Pou2f1"	1.24402210263853	"MP5"
"Gm37982"	1.24396614900982	"MP5"
"Zfand2b"	1.24374265237702	"MP5"
"Pi4k2b"	1.24362682102465	"MP5"
"Ccdc124"	1.24343953764405	"MP5"
"Gm15564"	1.24313999311592	"MP5"
"Anxa7"	1.24235329973649	"MP5"
"Vps11"	1.2407915915767	"MP5"
"Gm26836"	1.24037418508401	"MP5"
"Trak1"	1.2377633288813	"MP5"
"Gbf1"	1.23688995152406	"MP5"
"Rplp0"	1.23669442577857	"MP5"
"Tmx1"	1.23621777306464	"MP5"
"Amd1"	1.2360028332701	"MP5"
"Fam214b"	1.2322435146047	"MP5"
"Rbm27"	1.23043771932271	"MP5"
"Vsig10"	1.22981268861082	"MP5"
"Gm26742"	1.22968211235579	"MP5"
"Smpd5"	1.22885883705637	"MP5"
"Dennd4b"	1.22628450802389	"MP5"
"Pign"	1.2255525064566	"MP5"
"Thbd"	1.22504955010802	"MP5"
"Tmc4"	1.22470169093422	"MP5"
"Gm13157"	1.22296892905945	"MP5"
"Arsb"	1.22290795161065	"MP5"
"Klhdc4"	1.22214156550637	"MP5"
"Gm16541"	1.22150097253361	"MP5"
"Best1"	1.22142857465726	"MP5"
"Pptc7"	1.22074694763054	"MP5"
"Sfmbt2"	1.21975116979527	"MP5"
"Traf7"	1.21964887110941	"MP5"
"St6galnac4"	1.21957299484848	"MP5"
"Pnp"	1.21741485362162	"MP5"
"Prpf4b"	1.21606436003314	"MP5"
"Fam216a"	1.21487536438926	"MP5"
"Rps15a"	1.21346213519104	"MP5"
"Clptm1"	1.21335843431504	"MP5"
"Mau2"	1.21232659560623	"MP5"
"Cd46"	1.21204497147482	"MP5"
"Atg4d"	1.21120180588311	"MP5"
"Zcchc8"	1.20924397383	"MP5"
"Calu"	1.20856593626547	"MP5"
"Zfp395"	1.20807816072734	"MP5"
"Tbc1d10a"	1.20512454725413	"MP5"
"Dcaf11"	1.20343110131352	"MP5"
"Ccpg1os"	1.20252977519042	"MP5"
"Ptch2"	1.20229201076865	"MP5"
"Fam84b"	1.20143124780569	"MP5"
"Rps7"	1.20067828113654	"MP5"
"Cables2"	1.19866570645813	"MP5"
"Rps6kb2"	1.19860238961111	"MP5"
"Glrx2"	1.19793780878518	"MP5"
"6330409D20Rik"	1.19523448715652	"MP5"
"Gtf2f2"	1.19457040179184	"MP5"
"Gm15345"	1.19261885633041	"MP5"
"Gphn"	1.19045174650892	"MP5"
"Dnajc14"	1.19020862491115	"MP5"
"Ptpra"	1.18650677224325	"MP5"
"Zdhhc9"	1.1864035122	"MP5"
"Ctc1"	1.18586153714398	"MP5"
"Gm28529"	1.18585587355769	"MP5"
"Ctbp2"	1.18543900323819	"MP5"
"Akap8l"	1.18542468891575	"MP5"
"Cbx8"	1.18383613152483	"MP5"
"Aptx"	1.18325558841024	"MP5"
"Cdc26"	1.1822352195097	"MP5"
"Lmo2"	1.18174648231769	"MP5"
"Ptrhd1"	1.18082932315321	"MP5"
"Phf2"	1.18071654792801	"MP5"
"Stambpl1"	1.18026428707524	"MP5"
"Ice1"	1.17965385725107	"MP5"
"Dapp1"	1.1781679800837	"MP5"
"Kcnab1"	1.1774643432329	"MP5"
"Cenpq"	1.17723984087061	"MP5"
"Whamm"	1.17683587271041	"MP5"
"1600012H06Rik"	1.1764881215001	"MP5"
"Copb2"	1.17569045413046	"MP5"
"Phf10"	1.17545773064989	"MP5"
"2310057M21Rik"	1.17486750341166	"MP5"
"Gps2"	1.17486156031905	"MP5"
"Hnrnpd"	1.17476161628049	"MP5"
"Fnta"	1.17462797860652	"MP5"
"Lekr1"	1.17447402522693	"MP5"
"Fam134c"	1.17432184746514	"MP5"
"Ggta1"	1.17305669033468	"MP5"
"Gvin1"	1.17302334396101	"MP5"
"Zfp871"	1.17298140046361	"MP5"
"1700096K18Rik"	1.17260771669254	"MP5"
"Eif3a"	1.17250562502149	"MP5"
"Atg5"	1.17120103777303	"MP5"
"Med12"	1.17094797011074	"MP5"
"Pkd1l3"	1.17033548183701	"MP5"
"Rps11"	1.16928536484171	"MP5"
"Rab33b"	1.16779809355654	"MP5"
"Ube2r2"	1.1668829088296	"MP5"
"Sned1"	1.16664193156273	"MP5"
"Ago4"	1.1665586230953	"MP5"
"Micu2"	1.16632945266811	"MP5"
"Caprin1"	1.16503933684416	"MP5"
"Brpf3"	1.16491661220987	"MP5"
"B3gntl1"	1.16383629488082	"MP5"
"Cep128"	1.16249432864103	"MP5"
"1700109H08Rik"	1.15909589296819	"MP5"
"Rnaset2b"	1.15854448608131	"MP5"
"Pkd2"	1.15834368590538	"MP5"
"Casc3"	1.15793104746433	"MP5"
"Rpl11"	1.15725072176654	"MP5"
"Mapk1ip1"	1.15689826913915	"MP5"
"Ppp1r8"	1.15616469861611	"MP5"
"Dnase1l1"	1.15611053124169	"MP5"
"Plcb2"	1.15592501261866	"MP5"
"Pink1"	1.15586147260791	"MP5"
"Zfp740"	1.1534618051396	"MP5"
"Zfp687"	1.15150959457891	"MP5"
"Areg"	1.15137501518022	"MP5"
"Stk11ip"	1.15109908622751	"MP5"
"Klc1"	1.15100476040028	"MP5"
"Ppp2r2a"	1.15093873633572	"MP5"
"Fam8a1"	1.15041006100356	"MP5"
"Chac1"	1.14842231720265	"MP5"
"BC037034"	1.14670013944221	"MP5"
"Txndc17"	1.14604048572955	"MP5"
"P2ry6"	1.1444278488596	"MP5"
"4833439L19Rik"	1.14424887794492	"MP5"
"Nxt2"	1.1431976515171	"MP5"
"5430421N21Rik"	1.14264522595174	"MP5"
"Erdr1"	1.14200850231492	"MP5"
"Tnpo3"	1.14103626870147	"MP5"
"Donson"	1.14100250821524	"MP5"
"H2afv"	1.14017039518892	"MP5"
"Atmin"	1.13973152461806	"MP5"
"Rbm17"	1.13909276587513	"MP5"
"Ctcf"	1.13894701310578	"MP5"
"Gt(ROSA)26Sor"	1.13841375413359	"MP5"
"Gm15729"	1.13770349295575	"MP5"
"Adamtsl4"	1.13717630591907	"MP5"
"Aoah"	1.13650118209204	"MP5"
"Bcl9l"	1.13611697920065	"MP5"
"Thrap3"	1.13527529617505	"MP5"
"Il12rb2"	1.13467501968488	"MP5"
"Slc35c2"	1.13384710908258	"MP5"
"Urm1"	1.13371108019384	"MP5"
"Ciapin1"	1.13353654592491	"MP5"
"Mtdh"	1.13192219528658	"MP5"
"Nhsl2"	1.13140987336484	"MP5"
"Abcd1"	1.13077146653981	"MP5"
"Slc24a1"	1.1298860773538	"MP5"
"Fopnl"	1.12851098852071	"MP5"
"Hist2h2bb"	1.12783475347896	"MP5"
"Hexb"	1.12681923931658	"MP5"
"Dnajc15"	1.12604184448658	"MP5"
"Nasp"	1.12508114778352	"MP5"
"Acot7"	1.12428591855027	"MP5"
"Ifit3"	1.12427317968527	"MP5"
"Prkar2a"	1.1234705798161	"MP5"
"Rpl26"	1.12288591314635	"MP5"
"Spsb2"	1.12265867526626	"MP5"
"Tmsb10"	1.12191648889264	"MP5"
"Agps"	1.12063365230527	"MP5"
"Tbcd"	1.12030948448825	"MP5"
"Mgat1"	1.11987249199585	"MP5"
"9030624G23Rik"	1.11892712551167	"MP5"
"Rad52"	1.1175551101273	"MP5"
"Alpk1"	1.11549760204658	"MP5"
"Uqcc3"	1.11525660522397	"MP5"
"Osgin2"	1.1151979029635	"MP5"
"Xab2"	1.1150367211963	"MP5"
"Mtm1"	1.11255587520784	"MP5"
"Pgrmc1"	1.11182291288118	"MP5"
"Purg"	1.11125397843839	"MP5"
"1700123O20Rik"	1.11117571399439	"MP5"
"B4galt6"	1.11114895602193	"MP5"
"Trp53bp2"	1.10968318085025	"MP5"
"Ncln"	1.10686465148541	"MP5"
"9530077C05Rik"	1.105709958742	"MP5"
"Gm8013"	1.10551637663542	"MP5"
"Ndufb2"	1.10378699536977	"MP5"
"Atp1a1"	1.10365581994028	"MP5"
"Eps8"	1.10218251351974	"MP5"
"Nfe2l1"	1.10140972108731	"MP5"
"Ubap2"	1.10139899478742	"MP5"
"Pde4d"	1.10062849756239	"MP5"
"Hbegf"	1.09979260486398	"MP5"
"Gm42567"	1.09974494994814	"MP5"
"Hps5"	1.09904522614613	"MP5"
"5830432E09Rik"	1.09832747262672	"MP5"
"Nadk2"	1.09784910497561	"MP5"
"1600002D24Rik"	1.09581248254148	"MP5"
"Stard3"	1.09450360407361	"MP5"
"Galt"	1.09349342136539	"MP5"
"Mocs1"	1.09007373185279	"MP5"
"Snrnp27"	1.08742177868005	"MP5"
"Galnt6"	1.08720639953681	"MP5"
"Acbd5"	1.08712127950426	"MP5"
"Cdc37"	1.08675800534144	"MP5"
"Gm26773"	1.08666688351885	"MP5"
"Zfp148"	1.08627153208565	"MP5"
"Npc2"	1.08213599470567	"MP5"
"Kpna3"	1.08172177348166	"MP5"
"Ppp1r42"	1.07984241051576	"MP5"
"Syngr2"	1.07957592390404	"MP5"
"Cog5"	1.07917438688124	"MP5"
"Elac1"	1.07666848087849	"MP5"
"Ociad1"	1.07591489631899	"MP5"
"Sh2d4b"	1.07514884779169	"MP5"
"Slc38a10"	1.07465697994534	"MP5"
"Usp6nl"	1.0739333726314	"MP5"
"1700047M11Rik"	1.07242605191746	"MP5"
"Ech1"	1.0721986083444	"MP5"
"Fcf1"	1.07182065315255	"MP5"
"Fpr3"	1.07055872655098	"MP5"
"Nkap"	1.06941885994302	"MP5"
"Naga"	1.06691336487745	"MP5"
"Zrsr2"	1.06590478634495	"MP5"
"Mybpc3"	1.0657395801978	"MP5"
"Pwp1"	1.06538460651673	"MP5"
"1700037H04Rik"	1.06405225788366	"MP5"
"Ndufb4"	1.06384111005001	"MP5"
"RP23-370I17.3"	1.06323912535959	"MP5"
"Shc1"	1.06197706361479	"MP5"
"Stam2"	1.06190802976059	"MP5"
"Ostc"	1.06155128630443	"MP5"
"Glt8d1"	1.05963982801952	"MP5"
"Polk"	1.05349554428866	"MP5"
"St6galnac6"	1.05308400453617	"MP5"
"Sugct"	1.05256050283263	"MP5"
"Ippk"	1.052078989037	"MP5"
"Gaa"	1.05151587832661	"MP5"
"Sfi1"	1.05141727002969	"MP5"
"Gm10073"	1.05133755085382	"MP5"
"Gm37571"	1.04996835803172	"MP5"
"Stat2"	1.04989486304213	"MP5"
"Arhgap27"	1.04924438981124	"MP5"
"Zmym2"	1.0486655069526	"MP5"
"Ubxn7"	1.04812166045475	"MP5"
"Slc16a12"	1.04796106806719	"MP5"
"Mfsd4"	1.04795595182918	"MP5"
"Faf1"	1.04788295503052	"MP5"
"Dld"	1.04710198395279	"MP5"
"Cgrrf1"	1.04534706319982	"MP5"
"Tvp23b"	1.04520066655793	"MP5"
"Mob3c"	1.0434057787336	"MP5"
"C230088H06Rik"	1.04251718777632	"MP5"
"Exosc5"	1.04250369539317	"MP5"
"Yipf5"	1.04118347681726	"MP5"
"Fam102a"	1.04057246832729	"MP5"
"Idua"	1.03918224079366	"MP5"
"Gm17455"	1.03692142287163	"MP5"
"a"	1.03567987422567	"MP5"
"Nol4l"	1.03477583526234	"MP5"
"Hnrnpab"	1.03473326774584	"MP5"
"Wipi1"	1.03289318257925	"MP5"
"U2af2"	1.03223612595662	"MP5"
"Usp50"	1.032206916671	"MP5"
"Rnf8"	1.03220611516734	"MP5"
"Wdsub1"	1.03118820447201	"MP5"
"Gpr141"	1.03006049946952	"MP5"
"Gm7030"	1.02969705506388	"MP5"
"Gm26720"	1.02827651638936	"MP5"
"Srebf2"	1.02792524052302	"MP5"
"Gm15614"	1.0252559786975	"MP5"
"Gzma"	1.02485024200368	"MP5"
"Ttc32"	1.02478269409535	"MP5"
"Nsa2"	1.02456284182532	"MP5"
"Itga8"	1.02379238053422	"MP5"
"Cyb561d1"	1.02376914361469	"MP5"
"Arrdc2"	1.02357617184839	"MP5"
"Cyb5d1"	1.02194892051961	"MP5"
"Abhd18"	1.02069396198983	"MP5"
"Exoc6b"	1.0191465341664	"MP5"
"Gm10282"	1.01788433326207	"MP5"
"Fzr1"	1.01776126274945	"MP5"
"Tmc8"	1.01765133624241	"MP5"
"Mrpl4"	1.01758635817851	"MP5"
"Satb1"	1.01614741395091	"MP5"
"Klc4"	1.01612551000668	"MP5"
"Prkab2"	1.01557823926411	"MP5"
"Lactb2"	1.01501352072875	"MP5"
"Dennd2d"	1.0138822865511	"MP5"
"2410015M20Rik"	1.01241984276109	"MP5"
"1700037C18Rik"	1.00994513312684	"MP5"
"Rps19"	1.00787854838007	"MP5"
"Ostm1"	1.00690128552736	"MP5"
"Ndufb8"	1.00598618675392	"MP5"
"Rpl7"	1.00550294630052	"MP5"
"Carnmt1"	1.00377582908164	"MP5"
"Ccdc15"	1.00166714743442	"MP5"
"Mospd1"	1.00166703919154	"MP5"
"Ranbp6"	1.00101035945283	"MP5"
"Polr2k"	1.00058459015083	"MP5"
"Sla"	1.00041057853826	"MP5"
"Senp3"	1.00015829572593	"MP5"
"Oscp1"	0.999548967268016	"MP5"
"Cdadc1"	0.998901867347484	"MP5"
"Cradd"	0.998436697642699	"MP5"
"Rfxap"	0.998090127663082	"MP5"
"Ccdc130"	0.997533726907174	"MP5"
"Ddx39b"	0.99681290941244	"MP5"
"Sptlc1"	0.996568233315537	"MP5"
"Eif3j2"	0.996096132341541	"MP5"
"Gm20513"	0.993667781902077	"MP5"
"4921518K17Rik"	0.992909808141577	"MP5"
"Cox5a"	0.990607959719805	"MP5"
"Gcsh"	0.990574527970004	"MP5"
"Mov10"	0.990046856395907	"MP5"
"Daxx"	0.989410735657405	"MP5"
"Gstp1"	0.987790486260612	"MP5"
"Fdft1"	0.987373107299843	"MP5"
"Nr6a1"	0.98633601565515	"MP5"
"Snapc5"	0.985458624069198	"MP5"
"Oard1"	0.985271015991146	"MP5"
"Gpank1"	0.985231035793742	"MP5"
"Sf3a2"	0.984938641930693	"MP5"
"Ube2e3"	0.983630966460104	"MP5"
"Scamp1"	0.983338821341754	"MP5"
"Gm16548"	0.981985260025795	"MP5"
"Gabbr2"	0.981178909457379	"MP5"
"Abhd11"	0.980965394557949	"MP5"
"Gtf2h5"	0.980327953544489	"MP5"
"Ctns"	0.979409652812516	"MP5"
"Galc"	0.978956525810274	"MP5"
"Ino80dos"	0.978576407828426	"MP5"
"Eif2s3x"	0.977010377882919	"MP5"
"Tbx6"	0.974577433262542	"MP5"
"Uba3"	0.97213519838037	"MP5"
"Sec61g"	0.970951652478464	"MP5"
"Echdc3"	0.97093391501505	"MP5"
"Rnaseh2c"	0.97026480031639	"MP5"
"Hnrnpl"	0.968687770783539	"MP5"
"Slc10a1"	0.968110473652628	"MP5"
"Idnk"	0.967683543581849	"MP5"
"Rbm28"	0.966995247845717	"MP5"
"Txnip"	0.966726503569064	"MP5"
"Jag1"	0.963897447914757	"MP5"
"Ap4s1"	0.962611637842993	"MP5"
"Ubn2"	0.962386370767784	"MP5"
"Glmp"	0.962026943527186	"MP5"
"Eif4enif1"	0.961647212913477	"MP5"
"Xpc"	0.961236463308084	"MP5"
"Gm43291"	0.960615272974757	"MP5"
"Dcaf10"	0.960286976492675	"MP5"
"Trnt1"	0.959836290972982	"MP5"
"Exd1"	0.959440291176106	"MP5"
"Tmem131"	0.959162107944172	"MP5"
"Ogdh"	0.95816926251032	"MP5"
"Ebp"	0.957775116194263	"MP5"
"Cul2"	0.957626903025576	"MP5"
"2610037D02Rik"	0.957498744493773	"MP5"
"Gm9725"	0.957308888407816	"MP5"
"Vps39"	0.956709353818621	"MP5"
"Asxl1"	0.9558954013691	"MP5"
"Rbm8a"	0.955273180423889	"MP5"
"Ago3"	0.955132015531378	"MP5"
"Abcg3"	0.955013992022448	"MP5"
"Gm16214"	0.954708762942114	"MP5"
"Camk2g"	0.954634015060616	"MP5"
"Nfx1"	0.954170713656336	"MP5"
"Psma2"	0.954142766998506	"MP5"
"Taf11"	0.953900760440236	"MP5"
"Nsun3"	0.953777302573755	"MP5"
"Sec23b"	0.953729872914931	"MP5"
"Ralgds"	0.952863073201415	"MP5"
"Acat2"	0.952017517380492	"MP5"
"Zc3h12c"	0.951575581075978	"MP5"
"Dpm3"	0.949920590557877	"MP5"
"Kctd8"	0.949265815315581	"MP5"
"Fam234a"	0.948810834043917	"MP5"
"Ppm1b"	0.948694584696588	"MP5"
"Adgre1"	0.946489033723655	"MP5"
"Ppp1r9a"	0.946146161011795	"MP5"
"Efcab5"	0.945721632397345	"MP5"
"Vps37c"	0.944388104831955	"MP5"
"Ccdc186"	0.94349008886007	"MP5"
"Mcts1"	0.941042686407443	"MP5"
"Lrmp"	0.940582779654321	"MP5"
"Tiprl"	0.940474725033264	"MP5"
"Denr"	0.940356025186035	"MP5"
"Zfp513"	0.940056703309093	"MP5"
"Smim18"	0.940017921472777	"MP5"
"Syn1"	0.939211150853445	"MP5"
"Znhit2"	0.938702450276683	"MP5"
"Slc35e3"	0.938214167255994	"MP5"
"Celsr3"	0.938027484037879	"MP5"
"Ywhab"	0.937922285101659	"MP5"
"Diablo"	0.937878197988875	"MP5"
"Slc9a6"	0.936442554468004	"MP5"
"Gm15336"	0.936433384002324	"MP5"
"Prr14l"	0.935411549964223	"MP5"
"Rbfa"	0.933335338820575	"MP5"
"Trim33"	0.932980869680359	"MP5"
"Tmem8"	0.931602312249505	"MP5"
"Gm26848"	0.93050578614798	"MP5"
"Dhx16"	0.930010110729361	"MP5"
"Heatr1"	0.929586708392068	"MP5"
"Gm16158"	0.928285636721221	"MP5"
"Nucb2"	0.926786389202105	"MP5"
"Nelfe"	0.926319862698716	"MP5"
"Eif4g1"	0.926113923005345	"MP5"
"Micall1"	0.92591401881338	"MP5"
"Cbx3"	0.924936570058789	"MP5"
"Rps4x"	0.923657645357668	"MP5"
"Prickle3"	0.923400510871205	"MP5"
"Nat8l"	0.923263432809089	"MP5"
"Coa3"	0.923191463435923	"MP5"
"Gm16028"	0.922660974105351	"MP5"
"Pex6"	0.922317867025062	"MP5"
"Scyl3"	0.920613034756797	"MP5"
"Ube3c"	0.920539185696372	"MP5"
"Camkmt"	0.920419979589886	"MP5"
"Dvl1"	0.919291485168615	"MP5"
"Ift46"	0.915659344918716	"MP5"
"Phf20"	0.915300654410599	"MP5"
"Ccdc47"	0.91519326088636	"MP5"
"Naa10"	0.914894971524829	"MP5"
"Ugt1a6a"	0.913754785822387	"MP5"
"Gm28321"	0.913440859851219	"MP5"
"Arl6ip6"	0.912586459425445	"MP5"
