"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"2310039H08Rik",6.38092674619042e-23,0.92028815910915,0.206,0.045,1.07895090351334e-18,"CD4+ Helper T Lymphocytes","2310039H08Rik"
"Ube2o1",6.50661538225353e-23,0.826761996354165,0.281,0.074,1.10020359498525e-18,"CD4+ Helper T Lymphocytes","Ube2o"
"Pcgf21",6.54994284156699e-23,0.88642081456825,0.121,0.018,1.10752983508056e-18,"CD4+ Helper T Lymphocytes","Pcgf2"
"Rab91",6.59796361419967e-23,0.848906121989561,0.317,0.089,1.11564966752502e-18,"CD4+ Helper T Lymphocytes","Rab9"
"Tonsl4",6.62752211951135e-23,0.843388811596526,0.754,0.317,1.12064771518817e-18,"CD4+ Helper T Lymphocytes","Tonsl"
"Cort",6.63737006823759e-23,3.51662139786399,0.045,0.003,1.12231290483829e-18,"CD4+ Helper T Lymphocytes","Cort"
"Traf23",6.72622239058122e-23,0.415133256211237,0.372,0.112,1.13733694402338e-18,"CD4+ Helper T Lymphocytes","Traf2"
"2700016F22Rik",6.82737679307126e-23,1.9955934769911,0.116,0.017,1.15444114194042e-18,"CD4+ Helper T Lymphocytes","2700016F22Rik"
"Fgd41",6.96997754690615e-23,3.5829994722003,0.045,0.003,1.17855350340636e-18,"CD4+ Helper T Lymphocytes","Fgd4"
"Grpel22",7.08707293343924e-23,0.603132432874928,0.206,0.045,1.19835316231524e-18,"CD4+ Helper T Lymphocytes","Grpel2"
"Rpe1",7.19710491543931e-23,0.264840627568899,0.417,0.129,1.21695847015163e-18,"CD4+ Helper T Lymphocytes","Rpe"
"Psmf1",7.31958069061804e-23,0.719081707234038,0.367,0.11,1.2376678989766e-18,"CD4+ Helper T Lymphocytes","Psmf1"
"Dvl2",7.42457455872692e-23,0.833946687155525,0.171,0.033,1.25542131213514e-18,"CD4+ Helper T Lymphocytes","Dvl2"
"Lamp22",7.51850474436606e-23,0.95693224289396,0.563,0.209,1.27130396722486e-18,"CD4+ Helper T Lymphocytes","Lamp2"
"Eno1b1",7.55056788075195e-23,1.29502895373109,0.116,0.017,1.27672552295635e-18,"CD4+ Helper T Lymphocytes","Eno1b"
"Pnkp2",7.7055612867911e-23,0.472175782520505,0.296,0.08,1.30293335798351e-18,"CD4+ Helper T Lymphocytes","Pnkp"
"Tmem2082",8.01718010784943e-23,0.447811064751109,0.528,0.182,1.35562498443626e-18,"CD4+ Helper T Lymphocytes","Tmem208"
"Tmbim13",8.53797162456507e-23,0.899047040963115,0.151,0.027,1.44368562199771e-18,"CD4+ Helper T Lymphocytes","Tmbim1"
"Haus34",8.66466904854117e-23,0.40759736316719,0.447,0.145,1.46510888941783e-18,"CD4+ Helper T Lymphocytes","Haus3"
"Brcc31",9.10192096567854e-23,0.49447672202905,0.477,0.159,1.53904381608658e-18,"CD4+ Helper T Lymphocytes","Brcc3"
"Eif2b5",9.18005720043012e-23,0.423342302860102,0.312,0.086,1.55225587202073e-18,"CD4+ Helper T Lymphocytes","Eif2b5"
"Il1r22",9.24852827072468e-23,4.02602839878564,0.08,0.009,1.56383364529684e-18,"CD4+ Helper T Lymphocytes","Il1r2"
"Fgfr1op",9.26566365915856e-23,0.808340824120822,0.332,0.096,1.56673106812712e-18,"CD4+ Helper T Lymphocytes","Fgfr1op"
"Lrch41",9.30642014814497e-23,0.639627886674886,0.216,0.049,1.57362258284983e-18,"CD4+ Helper T Lymphocytes","Lrch4"
"Rhpn2",9.32939983931063e-23,2.79744450640757,0.06,0.005,1.57750821882903e-18,"CD4+ Helper T Lymphocytes","Rhpn2"
"Rpl411",9.5894468518046e-23,0.703696829056567,0.96,0.901,1.62147956817164e-18,"CD4+ Helper T Lymphocytes","Rpl41"
"Tmx21",9.70218375013623e-23,0.623474254513025,0.256,0.064,1.64054225031054e-18,"CD4+ Helper T Lymphocytes","Tmx2"
"Zeb23",9.71756886803816e-23,0.169166766495546,0.508,0.19,1.64314371989657e-18,"CD4+ Helper T Lymphocytes","Zeb2"
"Zmat23",9.78603776750391e-23,0.791411015004315,0.714,0.298,1.65472112610724e-18,"CD4+ Helper T Lymphocytes","Zmat2"
"Igsf6",9.82879499711805e-23,6.08260656338482,0.025,0.001,1.66195094606269e-18,"CD4+ Helper T Lymphocytes","Igsf6"
"B4galt6",9.97605229569068e-23,6.32234309601856,0.025,0.001,1.68685068267834e-18,"CD4+ Helper T Lymphocytes","B4galt6"
"Ddx27",1.02025273256561e-22,0.630986922219298,0.442,0.145,1.72514534549519e-18,"CD4+ Helper T Lymphocytes","Ddx27"
"Ticam2",1.03795014194203e-22,4.6893703953226,0.025,0.001,1.75506989500977e-18,"CD4+ Helper T Lymphocytes","Ticam2"
"Ddx20",1.0404133814035e-22,0.633555410766968,0.231,0.055,1.75923498661519e-18,"CD4+ Helper T Lymphocytes","Ddx20"
"Tppp31",1.04332899479699e-22,4.2921148896649,0.07,0.007,1.76416499730223e-18,"CD4+ Helper T Lymphocytes","Tppp3"
"Dhcr71",1.0436157076388e-22,0.855479044077821,0.231,0.055,1.76464980004644e-18,"CD4+ Helper T Lymphocytes","Dhcr7"
"1700067K01Rik",1.0482861819203e-22,4.08921561588113,0.025,0.001,1.77254710500904e-18,"CD4+ Helper T Lymphocytes","1700067K01Rik"
"S100a134",1.0544831846818e-22,0.831150375971449,0.799,0.378,1.78302561697845e-18,"CD4+ Helper T Lymphocytes","S100a13"
"Tomm70a",1.05966088362397e-22,0.566159922365002,0.548,0.191,1.79178058811977e-18,"CD4+ Helper T Lymphocytes","Tomm70a"
"Atf7ip2",1.07457417869444e-22,3.67062676167046,0.025,0.001,1.81699747875444e-18,"CD4+ Helper T Lymphocytes","Atf7ip2"
"Cetn41",1.08284608654567e-22,2.26195673437235,0.065,0.006,1.83098444774008e-18,"CD4+ Helper T Lymphocytes","Cetn4"
"Tmco42",1.14368855546689e-22,0.43737247315284,0.432,0.14,1.93386297843896e-18,"CD4+ Helper T Lymphocytes","Tmco4"
"Mmadhc2",1.15852334087327e-22,0.283279704278243,0.347,0.1,1.95894711708261e-18,"CD4+ Helper T Lymphocytes","Mmadhc"
"Ndufv33",1.16843348145905e-22,0.678590117307703,0.719,0.293,1.97570417379911e-18,"CD4+ Helper T Lymphocytes","Ndufv3"
"Mrps10",1.17108925799941e-22,0.412028966246558,0.291,0.078,1.98019482635121e-18,"CD4+ Helper T Lymphocytes","Mrps10"
"Preb1",1.18067576050144e-22,0.342211184114131,0.457,0.149,1.99640464343188e-18,"CD4+ Helper T Lymphocytes","Preb"
"Bst1",1.19959980189853e-22,5.11801948179658,0.035,0.001,2.02840330503022e-18,"CD4+ Helper T Lymphocytes","Bst1"
"Psd31",1.2032554643608e-22,2.9231545647033,0.085,0.01,2.03458466468767e-18,"CD4+ Helper T Lymphocytes","Psd3"
"Rprd1b",1.20624216420224e-22,0.269873885617894,0.457,0.149,2.03963487544957e-18,"CD4+ Helper T Lymphocytes","Rprd1b"
"Tada11",1.22417208604815e-22,0.398197168602902,0.266,0.068,2.06995258029882e-18,"CD4+ Helper T Lymphocytes","Tada1"
"Polr2e3",1.24495367032455e-22,0.568640917708587,0.538,0.189,2.10509216115178e-18,"CD4+ Helper T Lymphocytes","Polr2e"
"Tsen341",1.24499140937072e-22,0.618706904143838,0.256,0.065,2.10515597410495e-18,"CD4+ Helper T Lymphocytes","Tsen34"
"Hira2",1.25993259500637e-22,0.679909532463513,0.256,0.065,2.13042002489627e-18,"CD4+ Helper T Lymphocytes","Hira"
"Gtf2f1",1.26007353621215e-22,0.588238724242088,0.508,0.174,2.13065834238112e-18,"CD4+ Helper T Lymphocytes","Gtf2f1"
"Mrfap12",1.30703623390611e-22,0.860617086663246,0.749,0.342,2.21006756791184e-18,"CD4+ Helper T Lymphocytes","Mrfap1"
"Rab44",1.36504470684905e-22,3.46601754391775,0.035,0.001,2.30815409481106e-18,"CD4+ Helper T Lymphocytes","Rab44"
"Wbscr222",1.36919178694039e-22,1.04468529401377,0.302,0.084,2.3151663925375e-18,"CD4+ Helper T Lymphocytes","Wbscr22"
"Gstcd1",1.39835752152487e-22,0.361098319817287,0.362,0.109,2.3644827331464e-18,"CD4+ Helper T Lymphocytes","Gstcd"
"Arhgap232",1.44948298924553e-22,2.60734886742099,0.075,0.008,2.45093078651527e-18,"CD4+ Helper T Lymphocytes","Arhgap23"
"Nipsnap3b2",1.45049662266391e-22,0.594972346910003,0.447,0.147,2.45264473926241e-18,"CD4+ Helper T Lymphocytes","Nipsnap3b"
"G0s2",1.46013986605037e-22,3.44531799556399,0.05,0.003,2.46895049950457e-18,"CD4+ Helper T Lymphocytes","G0s2"
"Mrpl361",1.47382642062204e-22,0.948263846676599,0.367,0.113,2.4920930946298e-18,"CD4+ Helper T Lymphocytes","Mrpl36"
"Fmnl22",1.49048153379225e-22,3.70631406789598,0.05,0.003,2.52025522548932e-18,"CD4+ Helper T Lymphocytes","Fmnl2"
"Trap1",1.5238882340913e-22,0.522226966752066,0.412,0.131,2.57674261502497e-18,"CD4+ Helper T Lymphocytes","Trap1"
"Rap2a3",1.52981650661778e-22,0.604354732089268,0.342,0.101,2.58676673104e-18,"CD4+ Helper T Lymphocytes","Rap2a"
"Dgkg2",1.54740962154588e-22,1.98767184360768,0.116,0.017,2.61651492907194e-18,"CD4+ Helper T Lymphocytes","Dgkg"
"Ttll51",1.58679940557174e-22,0.248247736132058,0.457,0.151,2.68311911488126e-18,"CD4+ Helper T Lymphocytes","Ttll5"
"Fbxl61",1.65696180712029e-22,0.456364787808518,0.307,0.085,2.8017567196597e-18,"CD4+ Helper T Lymphocytes","Fbxl6"
"Tex152",1.6954106015374e-22,1.73160009652459,0.085,0.01,2.86676978613959e-18,"CD4+ Helper T Lymphocytes","Tex15"
"Rpp212",1.72186998600955e-22,0.585750832176705,0.528,0.183,2.91150995934355e-18,"CD4+ Helper T Lymphocytes","Rpp21"
"Sde2",1.73452150779316e-22,0.45488863611618,0.412,0.13,2.93290241752746e-18,"CD4+ Helper T Lymphocytes","Sde2"
"Vbp13",1.74570353735283e-22,0.729233618340183,0.643,0.239,2.95181011130989e-18,"CD4+ Helper T Lymphocytes","Vbp1"
"Ube2i3",1.77896933444495e-22,0.805705542869349,0.864,0.48,3.00805924761297e-18,"CD4+ Helper T Lymphocytes","Ube2i"
"Snrpd31",1.7921145233683e-22,0.911560369216658,0.724,0.322,3.03028644756346e-18,"CD4+ Helper T Lymphocytes","Snrpd3"
"Alas11",1.81569525546043e-22,1.02548247184911,0.161,0.031,3.07015910745804e-18,"CD4+ Helper T Lymphocytes","Alas1"
"Psmb13",1.9195552212805e-22,0.779775722512129,0.91,0.553,3.2457759236632e-18,"CD4+ Helper T Lymphocytes","Psmb1"
"Tubb3",1.92078942636532e-22,2.24074039383861,0.055,0.004,3.24786284104113e-18,"CD4+ Helper T Lymphocytes","Tubb3"
"Dhrs74",1.97890027684463e-22,0.592121936892394,0.332,0.097,3.34612247811658e-18,"CD4+ Helper T Lymphocytes","Dhrs7"
"Rab291",2.01724069812895e-22,0.777949294935491,0.176,0.036,3.41095229646624e-18,"CD4+ Helper T Lymphocytes","Rab29"
"Scoc1",2.09672731520005e-22,1.157415542821,0.216,0.05,3.54535621727177e-18,"CD4+ Helper T Lymphocytes","Scoc"
"Ubxn82",2.15073949453012e-22,0.282642856990623,0.266,0.068,3.63668541130098e-18,"CD4+ Helper T Lymphocytes","Ubxn8"
"Rnf242",2.1715882998219e-22,0.63726717659231,0.231,0.056,3.67193865616885e-18,"CD4+ Helper T Lymphocytes","Rnf24"
"Pbx12",2.18591131626133e-22,2.48272706369535,0.08,0.009,3.69615744466628e-18,"CD4+ Helper T Lymphocytes","Pbx1"
"Cep2503",2.21115442659324e-22,0.419567449518381,0.417,0.133,3.7388410199265e-18,"CD4+ Helper T Lymphocytes","Cep250"
"Gm98441",2.21998296180381e-22,0.763005984922674,0.442,0.148,3.75376919011406e-18,"CD4+ Helper T Lymphocytes","Gm9844"
"Atp6v1c12",2.26026821461049e-22,0.699056621665861,0.407,0.131,3.82188752408488e-18,"CD4+ Helper T Lymphocytes","Atp6v1c1"
"Dhdds",2.26350391615278e-22,0.414610818705515,0.382,0.118,3.82735877182274e-18,"CD4+ Helper T Lymphocytes","Dhdds"
"Tmem701",2.28152884897173e-22,0.35904844703705,0.307,0.085,3.8578371307263e-18,"CD4+ Helper T Lymphocytes","Tmem70"
"Hk13",2.29982453432995e-22,0.535220030596924,0.553,0.199,3.88877330509851e-18,"CD4+ Helper T Lymphocytes","Hk1"
"Pabpc41",2.3732510890853e-22,0.600507618763743,0.372,0.115,4.01293026653433e-18,"CD4+ Helper T Lymphocytes","Pabpc4"
"Nampt2",2.38674784082712e-22,0.752438598575359,0.412,0.132,4.03575192405458e-18,"CD4+ Helper T Lymphocytes","Nampt"
"Arl13",2.55141029014063e-22,0.814354266481187,0.462,0.157,4.3141796595988e-18,"CD4+ Helper T Lymphocytes","Arl1"
"Lin543",2.57073141359371e-22,0.416886681593016,0.623,0.244,4.3468497472456e-18,"CD4+ Helper T Lymphocytes","Lin54"
"Ubb5",2.59157608369393e-22,0.714146899071773,0.98,0.877,4.38209599991806e-18,"CD4+ Helper T Lymphocytes","Ubb"
"Ube2a2",2.63089920805058e-22,0.730215921073307,0.658,0.264,4.44858747089272e-18,"CD4+ Helper T Lymphocytes","Ube2a"
"Tspan313",2.75829106970147e-22,1.3294282873556,0.231,0.056,4.66399436975821e-18,"CD4+ Helper T Lymphocytes","Tspan31"
"Oard1",2.78086683815071e-22,0.594258432760306,0.327,0.094,4.70216773662903e-18,"CD4+ Helper T Lymphocytes","Oard1"
"Nploc42",2.8257160529236e-22,0.327324294516151,0.543,0.191,4.77800327388851e-18,"CD4+ Helper T Lymphocytes","Nploc4"
"Tcirg12",2.91114204871949e-22,0.693233515437349,0.276,0.073,4.92245009017978e-18,"CD4+ Helper T Lymphocytes","Tcirg1"
"Sc5d3",2.92831037126156e-22,0.74106501279565,0.291,0.08,4.95148000676616e-18,"CD4+ Helper T Lymphocytes","Sc5d"
"Ublcp12",2.9432103917615e-22,0.787060192463738,0.266,0.069,4.97667445142952e-18,"CD4+ Helper T Lymphocytes","Ublcp1"
"Usp371",3.06083439079533e-22,0.644207893407161,0.663,0.272,5.17556487139583e-18,"CD4+ Helper T Lymphocytes","Usp37"
"Tspan61",3.06219009549954e-22,2.3300639294403,0.06,0.005,5.17785723248017e-18,"CD4+ Helper T Lymphocytes","Tspan6"
"Sod24",3.0899821051089e-22,0.983623614656131,0.543,0.197,5.22485074152863e-18,"CD4+ Helper T Lymphocytes","Sod2"
"Arfip21",3.14897232994139e-22,0.963436572556724,0.156,0.029,5.32459731269789e-18,"CD4+ Helper T Lymphocytes","Arfip2"
"Dap2",3.20374375244583e-22,0.953149959351342,0.588,0.226,5.41721031101065e-18,"CD4+ Helper T Lymphocytes","Dap"
"Exosc5",3.24915593476934e-22,0.807248581772797,0.372,0.116,5.49399777010148e-18,"CD4+ Helper T Lymphocytes","Exosc5"
"Pelo2",3.47339561052331e-22,0.91711772320149,0.181,0.038,5.87316463783386e-18,"CD4+ Helper T Lymphocytes","Pelo"
"Pak1ip11",3.93531935124145e-22,0.479492086899216,0.528,0.186,6.65423149101417e-18,"CD4+ Helper T Lymphocytes","Pak1ip1"
"Btf3l41",4.02409531293117e-22,0.741682887943412,0.422,0.137,6.80434276463532e-18,"CD4+ Helper T Lymphocytes","Btf3l4"
"Rapsn1",4.1547180648872e-22,2.32755332275049,0.075,0.008,7.02521277591776e-18,"CD4+ Helper T Lymphocytes","Rapsn"
"Tmem1282",4.19640058769727e-22,0.638012303322905,0.472,0.162,7.09569375373731e-18,"CD4+ Helper T Lymphocytes","Tmem128"
"Gpi13",4.22008854823638e-22,0.912539974377856,0.804,0.411,7.13574772621289e-18,"CD4+ Helper T Lymphocytes","Gpi1"
"Lsm12",4.22653356397831e-22,0.615809814812937,0.618,0.233,7.14664560333092e-18,"CD4+ Helper T Lymphocytes","Lsm12"
"Ndufb101",4.25924670336643e-22,0.751506552965811,0.673,0.284,7.2019602507223e-18,"CD4+ Helper T Lymphocytes","Ndufb10"
"Mrps312",4.4466715408778e-22,0.596515667325566,0.196,0.043,7.51887690847028e-18,"CD4+ Helper T Lymphocytes","Mrps31"
"Pml1",4.45339001673288e-22,0.308645305129137,0.452,0.15,7.53023717929363e-18,"CD4+ Helper T Lymphocytes","Pml"
"Carkd",4.55003003260779e-22,0.436369246372882,0.352,0.105,7.69364578213651e-18,"CD4+ Helper T Lymphocytes","Carkd"
"Fnip23",4.57412006049621e-22,0.491450555805796,0.166,0.033,7.73437961029304e-18,"CD4+ Helper T Lymphocytes","Fnip2"
"Msh2",4.57451879308822e-22,0.39748364589681,0.452,0.152,7.73505382723287e-18,"CD4+ Helper T Lymphocytes","Msh2"
"Frg14",4.59690188918651e-22,0.733497190291559,0.683,0.278,7.77290140442547e-18,"CD4+ Helper T Lymphocytes","Frg1"
"Ctsa3",4.60609645076926e-22,0.772262155703446,0.452,0.152,7.78844848860574e-18,"CD4+ Helper T Lymphocytes","Ctsa"
"Kptn1",4.66458725209112e-22,0.477836481638431,0.246,0.061,7.88735058456087e-18,"CD4+ Helper T Lymphocytes","Kptn"
"Pgrmc11",4.80144860757994e-22,0.484058904196928,0.573,0.206,8.11876945055693e-18,"CD4+ Helper T Lymphocytes","Pgrmc1"
"S100a12",4.83246070398388e-22,1.59237076788851,0.126,0.02,8.17120780436634e-18,"CD4+ Helper T Lymphocytes","S100a1"
"Rae11",5.01857592868797e-22,0.19417327138359,0.462,0.151,8.48591003781849e-18,"CD4+ Helper T Lymphocytes","Rae1"
"Prkra2",5.02918108383073e-22,0.786021183886156,0.141,0.025,8.50384229464938e-18,"CD4+ Helper T Lymphocytes","Prkra"
"Usp391",5.06966944928521e-22,0.390819197801573,0.367,0.111,8.57230407179636e-18,"CD4+ Helper T Lymphocytes","Usp39"
"Ing2",5.08032030786579e-22,0.39315596630263,0.417,0.133,8.59031360857027e-18,"CD4+ Helper T Lymphocytes","Ing2"
"Tmem11",5.24287049793436e-22,0.321164721640538,0.447,0.146,8.86516972495721e-18,"CD4+ Helper T Lymphocytes","Tmem11"
"Rars2",5.36304647413662e-22,0.337960877860796,0.402,0.126,9.06837528311761e-18,"CD4+ Helper T Lymphocytes","Rars"
"Cript3",5.61331515684208e-22,0.598504116557401,0.714,0.283,9.49155459870427e-18,"CD4+ Helper T Lymphocytes","Cript"
"Rac14",6.00447714393802e-22,0.798677341808113,0.894,0.502,1.01529704026848e-17,"CD4+ Helper T Lymphocytes","Rac1"
"Hcfc1r12",6.01695538290596e-22,0.940620529189262,0.312,0.09,1.01740698569557e-17,"CD4+ Helper T Lymphocytes","Hcfc1r1"
"Mrpl523",6.26366339740433e-22,0.816166398033622,0.739,0.323,1.0591228438671e-17,"CD4+ Helper T Lymphocytes","Mrpl52"
"Tial12",6.30792369955125e-22,0.594990403166418,0.698,0.278,1.06660681835712e-17,"CD4+ Helper T Lymphocytes","Tial1"
"Ola11",6.53814746406871e-22,0.527432429896139,0.648,0.256,1.10553535469938e-17,"CD4+ Helper T Lymphocytes","Ola1"
"Ubxn13",6.95551052831507e-22,0.966885675357854,0.698,0.301,1.17610727523279e-17,"CD4+ Helper T Lymphocytes","Ubxn1"
"1810043H04Rik2",6.96541281899803e-22,0.4180292768189,0.392,0.123,1.17778165356438e-17,"CD4+ Helper T Lymphocytes","1810043H04Rik"
"Gle1",7.07673669574021e-22,0.294437183204112,0.397,0.125,1.19660540788271e-17,"CD4+ Helper T Lymphocytes","Gle1"
"Bcl2a1d4",7.09166640245053e-22,1.03301080839369,0.437,0.161,1.19912987199036e-17,"CD4+ Helper T Lymphocytes","Bcl2a1d"
"Pcnt1",7.29498427380147e-22,0.257652258218813,0.603,0.218,1.23350889085709e-17,"CD4+ Helper T Lymphocytes","Pcnt"
"Zmym31",7.30694074661242e-22,0.732599995623587,0.141,0.025,1.23553061084469e-17,"CD4+ Helper T Lymphocytes","Zmym3"
"Trappc21",7.5568481573614e-22,1.04460827527634,0.156,0.03,1.27778745492824e-17,"CD4+ Helper T Lymphocytes","Trappc2"
"Tbl3",7.82266470880432e-22,0.982468589103051,0.221,0.053,1.32273437561172e-17,"CD4+ Helper T Lymphocytes","Tbl3"
"Eif4h4",8.04204581466548e-22,0.62300702022079,0.789,0.348,1.35982952680179e-17,"CD4+ Helper T Lymphocytes","Eif4h"
"Cep193",8.09808749734066e-22,1.08222607112834,0.136,0.023,1.36930561492533e-17,"CD4+ Helper T Lymphocytes","Cep19"
"Emc32",8.13637484917459e-22,0.296062097757244,0.538,0.189,1.37577962324693e-17,"CD4+ Helper T Lymphocytes","Emc3"
"AI4676061",8.14597942611632e-22,0.963439262859236,0.261,0.068,1.37740366116201e-17,"CD4+ Helper T Lymphocytes","AI467606"
"Letm1",8.24523517774879e-22,0.696172627461677,0.472,0.163,1.39418681620554e-17,"CD4+ Helper T Lymphocytes","Letm1"
"Wdr833",8.4063919091714e-22,0.524674225595541,0.241,0.06,1.42143680792179e-17,"CD4+ Helper T Lymphocytes","Wdr83"
"Sf3b65",8.47015847093523e-22,0.802970781271057,0.824,0.458,1.43221909585044e-17,"CD4+ Helper T Lymphocytes","Sf3b6"
"Eif1a2",8.67458586657668e-22,0.65965278808456,0.452,0.153,1.46678572417945e-17,"CD4+ Helper T Lymphocytes","Eif1a"
"Gmeb1",8.88861682906618e-22,0.388544436398632,0.347,0.105,1.5029762196268e-17,"CD4+ Helper T Lymphocytes","Gmeb1"
"Scly2",9.06915858062991e-22,0.531574130328198,0.251,0.064,1.53350402439871e-17,"CD4+ Helper T Lymphocytes","Scly"
"Arpc1a1",9.19352997086547e-22,0.524178313034121,0.568,0.206,1.55453398277364e-17,"CD4+ Helper T Lymphocytes","Arpc1a"
"Nadk21",9.6743112469271e-22,0.443350973360003,0.307,0.087,1.6358292887429e-17,"CD4+ Helper T Lymphocytes","Nadk2"
"Tomm72",9.76173499889407e-22,0.802295539578835,0.794,0.459,1.650611770963e-17,"CD4+ Helper T Lymphocytes","Tomm7"
"Atpaf21",9.77795817849281e-22,0.708584429998987,0.241,0.061,1.65335494840135e-17,"CD4+ Helper T Lymphocytes","Atpaf2"
"Eef1e1",9.86685594376586e-22,0.719793201362604,0.392,0.125,1.66838667153137e-17,"CD4+ Helper T Lymphocytes","Eef1e1"
"Ptprj4",1.02603782786717e-21,0.470280858376676,0.603,0.244,1.7349273631406e-17,"CD4+ Helper T Lymphocytes","Ptprj"
"Uck1",1.06407450813707e-21,0.534599858753909,0.236,0.058,1.79924358580897e-17,"CD4+ Helper T Lymphocytes","Uck1"
"Iscu2",1.07954250614494e-21,0.738114617222729,0.467,0.16,1.82539842364047e-17,"CD4+ Helper T Lymphocytes","Iscu"
"Map3k111",1.08200108268271e-21,0.812047610345648,0.236,0.059,1.8295556307082e-17,"CD4+ Helper T Lymphocytes","Map3k11"
"Gpatch112",1.092873573449e-21,0.164522865535023,0.402,0.126,1.84793992534491e-17,"CD4+ Helper T Lymphocytes","Gpatch11"
"Zmat53",1.1179530648911e-21,0.597154082345016,0.362,0.111,1.89034683742436e-17,"CD4+ Helper T Lymphocytes","Zmat5"
"Gmps1",1.14446252402091e-21,0.596688006620837,0.588,0.224,1.93517168186696e-17,"CD4+ Helper T Lymphocytes","Gmps"
"Ccdc1272",1.14831970683365e-21,0.55940808479135,0.286,0.079,1.94169379228501e-17,"CD4+ Helper T Lymphocytes","Ccdc127"
"2310001H17Rik3",1.14920752376118e-21,0.553796451740732,0.462,0.16,1.94319500192777e-17,"CD4+ Helper T Lymphocytes","2310001H17Rik"
"Taf121",1.15036941744266e-21,0.36348270101758,0.482,0.165,1.9451596479538e-17,"CD4+ Helper T Lymphocytes","Taf12"
"Lamp11",1.19624772296234e-21,1.39744734569817,0.608,0.24,2.02273527475701e-17,"CD4+ Helper T Lymphocytes","Lamp1"
"Lgals3bp3",1.24185245770818e-21,0.618907534748935,0.302,0.086,2.09984832073876e-17,"CD4+ Helper T Lymphocytes","Lgals3bp"
"Taf6l2",1.25631910882444e-21,0.338962995938532,0.543,0.19,2.12430998111125e-17,"CD4+ Helper T Lymphocytes","Taf6l"
"0610009O20Rik2",1.2590158293354e-21,0.863620754617005,0.191,0.042,2.12886986582323e-17,"CD4+ Helper T Lymphocytes","0610009O20Rik"
"Med311",1.31490870249485e-21,0.63118271769429,0.226,0.055,2.22337912504855e-17,"CD4+ Helper T Lymphocytes","Med31"
"Ube2l62",1.33042472228475e-21,1.77224123410691,0.131,0.022,2.24961516291129e-17,"CD4+ Helper T Lymphocytes","Ube2l6"
"Hdhd21",1.35304977983206e-21,0.613799300410397,0.221,0.053,2.28787187271804e-17,"CD4+ Helper T Lymphocytes","Hdhd2"
"Csnk1e1",1.38247817678545e-21,0.52629894824801,0.302,0.085,2.33763234912652e-17,"CD4+ Helper T Lymphocytes","Csnk1e"
"Dbnl4",1.4196769290667e-21,0.805301954602582,0.683,0.282,2.40053171935888e-17,"CD4+ Helper T Lymphocytes","Dbnl"
"Emp14",1.49340354560419e-21,0.995296150807948,0.286,0.081,2.52519605526212e-17,"CD4+ Helper T Lymphocytes","Emp1"
"Phpt1",1.55205698579342e-21,0.656059595243935,0.261,0.068,2.62437315727809e-17,"CD4+ Helper T Lymphocytes","Phpt1"
"Tma74",1.57074686817118e-21,0.853765999482202,0.884,0.564,2.65597587939065e-17,"CD4+ Helper T Lymphocytes","Tma7"
"Txn21",1.61755506834492e-21,0.786075305827155,0.563,0.213,2.73512386506442e-17,"CD4+ Helper T Lymphocytes","Txn2"
"Atp5l3",1.64930381960286e-21,0.806587566578125,0.874,0.612,2.78880782856647e-17,"CD4+ Helper T Lymphocytes","Atp5l"
"Anapc161",1.6734372932835e-21,0.632691320403775,0.528,0.191,2.82961511921307e-17,"CD4+ Helper T Lymphocytes","Anapc16"
"Acd2",1.68217313464702e-21,0.84454809431589,0.221,0.053,2.84438655337464e-17,"CD4+ Helper T Lymphocytes","Acd"
"Tsnax",1.69422234930648e-21,1.00559669150566,0.337,0.102,2.86476057044232e-17,"CD4+ Helper T Lymphocytes","Tsnax"
